CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,DistrictID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,IncidentFromDate,IncidentToDate,latitude,longitude,BriefFacts,hour,day_of_week,district_crime_share,hour_deviation,anomaly_score,anomaly_raw_score
12465,100050022202413742,202413742,2024-09-22,22,5,2,5,11,4,2024-09-22 02:56:10,2024-09-22 02:56:10,15.243467,75.060216,Drug Peddling reported near Hubballi-Dharwad PS-4 jurisdiction.,2,6,0.08194774346793349,2.773004720011433,-1,-0.016540408539714946
11507,100090043202410798,202410798,2024-08-26,43,9,1,2,6,1,2024-08-26 02:09:57,2024-08-26 02:09:57,13.95918,75.640521,Chain Snatching reported near Shivamogga PS-3 jurisdiction.,2,0,0.07160194174757281,3.494194974339307,-1,-0.015516698628782022
13553,100070033202617175,202617175,2026-05-11,33,7,1,3,8,1,2026-05-11 00:26:58,2026-05-11 00:26:58,15.060986,76.823847,Dowry Harassment reported near Ballari PS-4 jurisdiction.,0,0,0.03308480894687791,3.0357754588370374,-1,-0.015447009596049055
6268,100070031202511881,202511881,2025-12-22,31,7,1,3,8,2,2025-12-22 00:49:42,2025-12-22 00:49:42,15.222694,76.856761,Dowry Harassment reported near Ballari PS-2 jurisdiction.,0,0,0.03308480894687791,3.0357754588370374,-1,-0.015447009596049055
7628,100060025202513925,202513925,2025-10-02,25,6,2,6,13,1,2025-10-02 00:57:15,2025-10-02 00:57:15,17.383551,76.904824,Rioting reported near Kalaburagi PS-2 jurisdiction.,0,3,0.022920203735144314,3.0627048912593815,-1,-0.01536767059335964
11792,100010004202610499,202610499,2026-02-16,4,1,1,5,11,2,2026-02-16 01:08:24,2026-02-16 01:08:24,12.829838,77.563609,Drug Peddling reported near Bengaluru PS-4 jurisdiction.,1,0,0.011853867081228138,2.939715951296488,-1,-0.01506658712487019
8320,100040016202415341,202415341,2024-02-18,16,4,2,4,9,3,2024-02-18 02:51:41,2024-02-18 02:51:41,15.981933,74.457057,Online Financial Fraud reported near Belagavi PS-2 jurisdiction.,2,6,0.0707196029776675,2.7887645853495897,-1,-0.014810825675163009
15539,100060028202417908,202417908,2024-03-10,28,6,2,2,6,2,2024-03-10 05:24:34,2024-03-10 05:24:34,17.303234,76.77081,Chain Snatching reported near Kalaburagi PS-5 jurisdiction.,5,6,0.027589134125636672,2.8719446702762914,-1,-0.014617904093208511
16240,100010004202416273,202416273,2024-08-17,4,1,2,4,9,3,2024-08-17 23:38:41,2024-08-17 23:38:41,12.856225,77.589867,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.,23,5,0.3628060629615235,2.4810475712776405,-1,-0.01460648356663008
9617,100010001202615919,202615919,2026-03-11,1,1,1,4,9,2,2026-03-11 02:44:15,2026-03-11 02:44:15,12.821875,77.524396,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.,2,2,0.3628060629615235,2.7887645853495897,-1,-0.014593968338899477
1809,100030010202414081,202414081,2024-01-28,10,3,2,2,6,2,2024-01-28 05:19:54,2024-01-28 05:19:54,13.025236,74.909686,Chain Snatching reported near Mangaluru PS-2 jurisdiction.,5,6,0.03384476534296029,2.8719446702762914,-1,-0.014445968280448085
2637,100030013202616565,202616565,2026-05-17,13,3,2,2,6,2,2026-05-17 05:34:44,2026-05-17 05:34:44,12.787986,74.726481,Chain Snatching reported near Mangaluru PS-5 jurisdiction.,5,6,0.03384476534296029,2.8719446702762914,-1,-0.014445968280448085
11569,100070031202409956,202409956,2024-01-24,31,7,2,6,13,3,2024-01-24 04:37:38,2024-01-24 04:37:38,15.225804,76.822126,Rioting reported near Ballari PS-2 jurisdiction.,4,2,0.6356011183597391,2.3167050467126096,-1,-0.014292708039313262
13098,100070030202416305,202416305,2024-09-17,30,7,2,5,11,3,2024-09-17 01:23:17,2024-09-17 01:23:17,15.193655,77.041198,Drug Peddling reported near Ballari PS-1 jurisdiction.,1,1,0.02842497670083877,2.939715951296488,-1,-0.014224567694247514
13958,100010002202417949,202417949,2024-04-01,2,1,2,2,6,3,2024-04-01 09:08:12,2024-04-01 09:08:12,12.882539,77.667345,Chain Snatching reported near Bengaluru PS-2 jurisdiction.,9,0,0.5077730275942479,2.0422775981922703,-1,-0.014212778509938406
5844,100100046202416391,202416391,2024-01-21,46,10,2,5,11,1,2024-01-21 02:22:10,2024-01-21 02:22:10,14.613803,76.016657,Drug Peddling reported near Davanagere PS-1 jurisdiction.,2,6,0.06747638326585695,2.773004720011433,-1,-0.013714504113388815
4910,100010002202410728,202410728,2024-11-12,2,1,1,4,9,1,2024-11-12 02:14:15,2024-11-12 02:14:15,12.907039,77.670581,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.,2,1,0.3628060629615235,2.7887645853495897,-1,-0.013581897143738808
10286,100060025202512539,202512539,2025-10-27,25,6,1,2,5,1,2025-10-27 22:27:57,2025-10-27 22:27:57,17.372505,76.886783,Vehicle Theft reported near Kalaburagi PS-2 jurisdiction.,22,0,0.021222410865874362,2.9528482643451315,-1,-0.013493339397288251
5809,100070032202511613,202511613,2025-10-05,32,7,1,6,13,1,2025-10-05 05:08:00,2025-10-05 05:08:00,14.99277,76.86242,Rioting reported near Ballari PS-3 jurisdiction.,5,6,0.6356011183597391,2.1302050855759163,-1,-0.013442898509010814
9527,100070033202414703,202414703,2024-03-31,33,7,1,6,13,3,2024-03-31 05:59:19,2024-03-31 05:59:19,15.080563,76.814838,Rioting reported near Ballari PS-4 jurisdiction.,5,6,0.6356011183597391,2.1302050855759163,-1,-0.013442898509010814
10296,100070033202413458,202413458,2024-02-20,33,7,2,2,5,3,2024-02-20 22:18:19,2024-02-20 22:18:19,15.051195,76.850682,Vehicle Theft reported near Ballari PS-4 jurisdiction.,22,1,0.02749301025163094,2.9528482643451315,-1,-0.013138626414430421
4104,100100048202417228,202417228,2024-08-31,48,10,1,2,5,3,2024-08-31 23:39:18,2024-08-31 23:39:18,14.518325,75.933697,Vehicle Theft reported near Davanagere PS-3 jurisdiction.,23,5,0.06612685560053981,3.123993792452915,-1,-0.01312621809379566
5030,100100046202615898,202615898,2026-04-25,46,10,1,2,5,1,2026-04-25 23:50:25,2026-04-25 23:50:25,14.616947,76.022291,Vehicle Theft reported near Davanagere PS-1 jurisdiction.,23,5,0.06612685560053981,3.123993792452915,-1,-0.01312621809379566
12433,100100047202515861,202515861,2025-08-30,47,10,1,2,6,1,2025-08-30 02:20:33,2025-08-30 02:20:33,14.300703,75.974417,Chain Snatching reported near Davanagere PS-2 jurisdiction.,2,5,0.07827260458839407,3.494194974339307,-1,-0.013022633533220529
11220,100100050202416687,202416687,2024-04-08,50,10,1,3,8,2,2024-04-08 00:58:40,2024-04-08 00:58:40,14.335962,75.894306,Dowry Harassment reported near Davanagere PS-5 jurisdiction.,0,0,0.0796221322537112,3.0357754588370374,-1,-0.012912095230561804
9710,100030010202413850,202413850,2024-12-22,10,3,2,2,5,1,2024-12-22 20:26:08,2024-12-22 20:26:08,13.01547,74.905004,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.,20,6,0.6624548736462094,2.6105572081295643,-1,-0.01284422745127678
722,100010002202515749,202515749,2025-03-27,2,1,2,5,11,1,2025-03-27 01:13:56,2025-03-27 01:13:56,12.880677,77.663844,Drug Peddling reported near Bengaluru PS-2 jurisdiction.,1,3,0.011853867081228138,2.939715951296488,-1,-0.012494258022863303
7260,100020005202617349,202617349,2026-03-29,5,2,1,2,5,1,2026-03-29 22:08:21,2026-03-29 22:08:21,12.193456,76.549705,Vehicle Theft reported near Mysuru PS-1 jurisdiction.,22,6,0.02849002849002849,2.9528482643451315,-1,-0.012323379986940108
6916,100030010202414558,202414558,2024-02-12,10,3,2,2,5,2,2024-02-12 17:46:22,2024-02-12 17:46:22,13.018394,74.924315,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.,17,0,0.6624548736462094,2.097120623806214,-1,-0.012141262800487218
15113,100020006202510528,202510528,2025-01-04,6,2,2,5,11,2,2025-01-04 01:55:59,2025-01-04 01:55:59,12.339245,76.671016,Drug Peddling reported near Mysuru PS-2 jurisdiction.,1,5,0.032288698955365625,2.939715951296488,-1,-0.01204084354875734
14752,100020005202412673,202412673,2024-08-03,5,2,2,5,11,2,2024-08-03 01:28:40,2024-08-03 01:28:40,12.185578,76.557119,Drug Peddling reported near Mysuru PS-1 jurisdiction.,1,5,0.032288698955365625,2.939715951296488,-1,-0.01204084354875734
6857,100010001202514600,202514600,2025-11-25,1,1,2,4,9,1,2025-11-25 03:29:08,2025-11-25 03:29:08,12.848585,77.517026,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.,3,1,0.3628060629615235,2.5378211493197216,-1,-0.0120258429723471
14848,100050023202417394,202417394,2024-06-09,23,5,1,2,5,1,2024-06-09 22:23:34,2024-06-09 22:23:34,15.416794,75.081572,Vehicle Theft reported near Hubballi-Dharwad PS-5 jurisdiction.,22,6,0.06769596199524941,2.9528482643451315,-1,-0.011957190296910225
16037,100010004202517434,202517434,2025-11-30,4,1,2,2,6,1,2025-11-30 09:34:38,2025-11-30 09:34:38,12.863912,77.591114,Chain Snatching reported near Bengaluru PS-4 jurisdiction.,9,6,0.5077730275942479,2.0422775981922703,-1,-0.011937404112028593
4821,100020006202613913,202613913,2026-01-04,6,2,2,2,5,1,2026-01-04 20:57:14,2026-01-04 20:57:14,12.323731,76.674434,Vehicle Theft reported near Mysuru PS-2 jurisdiction.,20,6,0.02849002849002849,2.6105572081295643,-1,-0.011846267011131895
10578,100050020202515437,202515437,2025-09-15,20,5,1,3,8,2,2025-09-15 00:50:58,2025-09-15 00:50:58,15.286332,75.078857,Dowry Harassment reported near Hubballi-Dharwad PS-2 jurisdiction.,0,0,0.06294536817102138,3.0357754588370374,-1,-0.011537562297471937
4933,100060024202612272,202612272,2026-04-24,24,6,2,2,6,1,2026-04-24 03:31:21,2026-04-24 03:31:21,17.280396,76.881148,Chain Snatching reported near Kalaburagi PS-1 jurisdiction.,3,4,0.027589134125636672,3.2867782063183015,-1,-0.011311744160122705
15666,100040016202515176,202515176,2025-03-09,16,4,1,2,5,1,2025-03-09 22:51:51,2025-03-09 22:51:51,16.007515,74.467379,Vehicle Theft reported near Belagavi PS-2 jurisdiction.,22,6,0.06451612903225806,2.9528482643451315,-1,-0.011229775755114413
10722,100070033202417216,202417216,2024-08-10,33,7,1,2,5,4,2024-08-10 23:12:40,2024-08-10 23:12:40,15.063421,76.846709,Vehicle Theft reported near Ballari PS-4 jurisdiction.,23,5,0.02749301025163094,3.123993792452915,-1,-0.011093724715340536
3982,100050023202514922,202514922,2025-09-27,23,5,1,5,11,4,2025-09-27 00:21:48,2025-09-27 00:21:48,15.415009,75.091897,Drug Peddling reported near Hubballi-Dharwad PS-5 jurisdiction.,0,5,0.08194774346793349,3.1064271825815433,-1,-0.011022152322361811
11618,100020006202410615,202410615,2024-08-23,6,2,2,2,6,2,2024-08-23 03:10:27,2024-08-23 03:10:27,12.314296,76.645113,Chain Snatching reported near Mysuru PS-2 jurisdiction.,3,4,0.024691358024691357,3.2867782063183015,-1,-0.010974850668142744
8301,100030009202511647,202511647,2025-04-08,9,3,1,2,6,2,2025-04-08 01:42:52,2025-04-08 01:42:52,13.002721,74.718513,Chain Snatching reported near Mangaluru PS-1 jurisdiction.,1,1,0.03384476534296029,3.701611742360312,-1,-0.010836861649802687
8236,100060027202417320,202417320,2024-07-09,27,6,1,5,11,2,2024-07-09 05:28:32,2024-07-09 05:28:32,17.333727,76.759504,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.,5,1,0.6897283531409168,2.2728710261562672,-1,-0.01040972463986456
13560,100060027202511869,202511869,2025-02-23,27,6,1,4,9,1,2025-02-23 01:02:32,2025-02-23 01:02:32,17.338333,76.739563,Online Financial Fraud reported near Kalaburagi PS-4 jurisdiction.,1,6,0.02461799660441426,3.039708021379458,-1,-0.010395222156172612
15673,100060029202414658,202414658,2024-07-01,29,6,2,5,11,1,2024-07-01 09:06:53,2024-07-01 09:06:53,17.476317,76.871705,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.,9,0,0.6897283531409168,1.6060261010160464,-1,-0.010268834141926364
13309,100010001202517602,202517602,2025-03-25,1,1,2,2,6,1,2025-03-25 07:29:49,2025-03-25 07:29:49,12.845984,77.5364,Chain Snatching reported near Bengaluru PS-1 jurisdiction.,7,1,0.5077730275942479,2.457111134234281,-1,-0.010223344104057674
5969,100050020202410859,202410859,2024-06-28,20,5,2,4,9,2,2024-06-28 01:16:34,2024-06-28 01:16:34,15.268726,75.073985,Online Financial Fraud reported near Hubballi-Dharwad PS-2 jurisdiction.,1,4,0.060570071258907364,3.039708021379458,-1,-0.010088389624140937
10696,100060027202417649,202417649,2024-02-19,27,6,2,4,9,2,2024-02-19 02:43:47,2024-02-19 02:43:47,17.331908,76.761733,Online Financial Fraud reported near Kalaburagi PS-4 jurisdiction.,2,0,0.02461799660441426,2.7887645853495897,-1,-0.010050233096281835
4138,100070032202510695,202510695,2025-01-25,32,7,2,6,13,2,2025-01-25 05:14:49,2025-01-25 05:14:49,14.983844,76.855572,Rioting reported near Ballari PS-3 jurisdiction.,5,5,0.6356011183597391,2.1302050855759163,-1,-0.009983549906823819
8539,100050022202613747,202613747,2026-04-03,22,5,2,5,11,3,2026-04-03 01:20:05,2026-04-03 01:20:05,15.25816,75.051984,Drug Peddling reported near Hubballi-Dharwad PS-4 jurisdiction.,1,4,0.08194774346793349,2.939715951296488,-1,-0.009619508698720636
1301,100010003202511346,202511346,2025-11-08,3,1,2,2,5,4,2025-11-08 20:26:21,2025-11-08 20:26:21,13.024702,77.727841,Vehicle Theft reported near Bengaluru PS-3 jurisdiction.,20,5,0.010687912942090944,2.6105572081295643,-1,-0.009542739407823908
17876,100070034202413879,202413879,2024-05-11,34,7,2,2,5,2,2024-05-11 21:46:38,2024-05-11 21:46:38,15.271672,77.022612,Vehicle Theft reported near Ballari PS-5 jurisdiction.,21,5,0.02749301025163094,2.781702736237348,-1,-0.00930025450744254
17437,100050019202411435,202411435,2024-08-03,19,5,2,6,13,3,2024-08-03 01:22:55,2024-08-03 01:22:55,15.411743,74.969203,Rioting reported near Hubballi-Dharwad PS-1 jurisdiction.,1,5,0.07957244655581948,2.8762049301226886,-1,-0.00926882132891138
14579,100030009202511288,202511288,2025-06-24,9,3,2,2,5,1,2025-06-24 21:00:43,2025-06-24 21:00:43,13.016105,74.705764,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.,21,1,0.6624548736462094,2.781702736237348,-1,-0.009242865190252525
15566,100030013202517745,202517745,2025-01-07,13,3,2,2,5,4,2025-01-07 21:16:24,2025-01-07 21:16:24,12.790971,74.718878,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.,21,1,0.6624548736462094,2.781702736237348,-1,-0.009242865190252525
3978,100060026202413717,202413717,2024-06-28,26,6,2,4,9,2,2024-06-28 01:18:03,2024-06-28 01:18:03,17.212549,76.862715,Online Financial Fraud reported near Kalaburagi PS-3 jurisdiction.,1,4,0.02461799660441426,3.039708021379458,-1,-0.009168064200488102
6619,100090045202514318,202514318,2025-03-03,45,9,2,2,5,1,2025-03-03 20:26:11,2025-03-03 20:26:11,13.874429,75.71051,Vehicle Theft reported near Shivamogga PS-5 jurisdiction.,20,0,0.07645631067961164,2.6105572081295643,-1,-0.008990726388981685
13627,100100047202617558,202617558,2026-04-03,47,10,1,4,9,1,2026-04-03 00:35:21,2026-04-03 00:35:21,14.310571,75.977285,Online Financial Fraud reported near Davanagere PS-2 jurisdiction.,0,4,0.07017543859649122,3.290651457409326,-1,-0.008965629235210382
17283,100090045202511932,202511932,2025-01-24,45,9,1,2,5,4,2025-01-24 23:33:16,2025-01-24 23:33:16,13.898803,75.69863,Vehicle Theft reported near Shivamogga PS-5 jurisdiction.,23,4,0.07645631067961164,3.123993792452915,-1,-0.008840563792287037
2021,100090044202510458,202510458,2025-11-07,44,9,1,2,5,1,2025-11-07 23:33:14,2025-11-07 23:33:14,13.915612,75.45168,Vehicle Theft reported near Shivamogga PS-4 jurisdiction.,23,4,0.07645631067961164,3.123993792452915,-1,-0.008840563792287037
4760,100020006202516290,202516290,2025-05-06,6,2,2,6,13,1,2025-05-06 01:42:59,2025-05-06 01:42:59,12.323927,76.644192,Rioting reported near Mysuru PS-2 jurisdiction.,1,1,0.03133903133903134,2.8762049301226886,-1,-0.008783698304940302
9512,100040016202612180,202612180,2026-04-04,16,4,2,2,5,1,2026-04-04 21:48:49,2026-04-04 21:48:49,16.001357,74.460368,Vehicle Theft reported near Belagavi PS-2 jurisdiction.,21,5,0.06451612903225806,2.781702736237348,-1,-0.008726386516410778
5337,100030009202416035,202416035,2024-04-12,9,3,1,2,6,2,2024-04-12 01:55:30,2024-04-12 01:55:30,13.007023,74.718293,Chain Snatching reported near Mangaluru PS-1 jurisdiction.,1,4,0.03384476534296029,3.701611742360312,-1,-0.008707387319666582
11781,100010001202416064,202416064,2024-02-13,1,1,2,5,11,2,2024-02-13 02:16:06,2024-02-13 02:16:06,12.809669,77.518513,Drug Peddling reported near Bengaluru PS-1 jurisdiction.,2,1,0.011853867081228138,2.773004720011433,-1,-0.008649027950624166
11343,100050022202410520,202410520,2024-12-10,22,5,2,6,13,2,2024-12-10 01:44:06,2024-12-10 01:44:06,15.232525,75.076942,Rioting reported near Hubballi-Dharwad PS-4 jurisdiction.,1,1,0.07957244655581948,2.8762049301226886,-1,-0.008606475580117068
262,100030010202517111,202517111,2025-05-02,10,3,2,5,11,1,2025-05-02 01:32:26,2025-05-02 01:32:26,12.989559,74.907133,Drug Peddling reported near Mangaluru PS-2 jurisdiction.,1,4,0.023014440433212997,2.939715951296488,-1,-0.008514055373500251
17144,100070032202411135,202411135,2024-05-11,32,7,2,2,6,2,2024-05-11 04:46:28,2024-05-11 04:46:28,14.984468,76.883196,Chain Snatching reported near Ballari PS-3 jurisdiction.,4,5,0.027958993476234855,3.0793614382972967,-1,-0.008415815208778654
16460,100100050202515962,202515962,2025-03-23,50,10,1,4,9,2,2025-03-23 01:28:02,2025-03-23 01:28:02,14.352001,75.918772,Online Financial Fraud reported near Davanagere PS-5 jurisdiction.,1,6,0.07017543859649122,3.039708021379458,-1,-0.008241967390467453
7082,100070033202515310,202515310,2025-12-28,33,7,1,2,6,1,2025-12-28 04:18:20,2025-12-28 04:18:20,15.080343,76.817133,Chain Snatching reported near Ballari PS-4 jurisdiction.,4,6,0.027958993476234855,3.0793614382972967,-1,-0.00800784274977051
15934,100020005202415821,202415821,2024-05-14,5,2,2,2,6,4,2024-05-14 04:17:23,2024-05-14 04:17:23,12.18042,76.55179,Chain Snatching reported near Mysuru PS-1 jurisdiction.,4,1,0.024691358024691357,3.0793614382972967,-1,-0.007911067363408741
17630,100090044202417559,202417559,2024-07-16,44,9,2,2,6,2,2024-07-16 04:55:14,2024-07-16 04:55:14,13.916398,75.441039,Chain Snatching reported near Shivamogga PS-4 jurisdiction.,4,1,0.07160194174757281,3.0793614382972967,-1,-0.007817130708878572
10109,100090044202510325,202510325,2025-02-25,44,9,2,2,6,1,2025-02-25 04:52:27,2025-02-25 04:52:27,13.894346,75.42097,Chain Snatching reported near Shivamogga PS-4 jurisdiction.,4,1,0.07160194174757281,3.0793614382972967,-1,-0.007817130708878572
3043,100100049202513139,202513139,2025-12-23,49,10,1,2,6,1,2025-12-23 01:17:23,2025-12-23 01:17:23,14.374498,75.965129,Chain Snatching reported near Davanagere PS-4 jurisdiction.,1,1,0.07827260458839407,3.701611742360312,-1,-0.007769639097387593
3900,100080040202512803,202512803,2025-10-02,40,8,2,2,5,2,2025-10-02 22:16:47,2025-10-02 22:16:47,13.356137,77.088095,Vehicle Theft reported near Tumakuru PS-6 jurisdiction.,22,3,0.06364749082007344,2.9528482643451315,-1,-0.0076582316206742496
12441,100070030202417716,202417716,2024-06-25,30,7,2,6,13,3,2024-06-25 06:24:00,2024-06-25 06:24:00,15.198552,77.042868,Rioting reported near Ballari PS-1 jurisdiction.,6,1,0.6356011183597391,1.9437051244392232,-1,-0.00755174193196273
3088,100020005202515059,202515059,2025-12-14,5,2,1,5,11,1,2025-12-14 01:07:35,2025-12-14 01:07:35,12.165839,76.541279,Drug Peddling reported near Mysuru PS-1 jurisdiction.,1,6,0.032288698955365625,2.939715951296488,-1,-0.007408873717086761
10271,100100051202414453,202414453,2024-08-07,51,10,1,2,5,3,2024-08-07 23:58:04,2024-08-07 23:58:04,14.461116,76.063423,Vehicle Theft reported near Davanagere PS-6 jurisdiction.,23,2,0.06612685560053981,3.123993792452915,-1,-0.00729867106837867
14107,100050021202411766,202411766,2024-05-12,21,5,1,5,11,1,2024-05-12 01:03:36,2024-05-12 01:03:36,15.246891,75.029071,Drug Peddling reported near Hubballi-Dharwad PS-3 jurisdiction.,1,6,0.08194774346793349,2.939715951296488,-1,-0.007221413417150657
3541,100100046202410687,202410687,2024-04-02,46,10,2,4,9,2,2024-04-02 23:54:18,2024-04-02 23:54:18,14.622918,76.040919,Online Financial Fraud reported near Davanagere PS-1 jurisdiction.,23,1,0.07017543859649122,2.4810475712776405,-1,-0.007198061257781219
12982,100020006202613877,202613877,2026-02-16,6,2,2,6,13,2,2026-02-16 02:16:09,2026-02-16 02:16:09,12.326469,76.667391,Rioting reported near Mysuru PS-2 jurisdiction.,2,0,0.03133903133903134,2.6897049689859953,-1,-0.007171026208159237
2887,100030009202416810,202416810,2024-05-04,9,3,1,2,5,2,2024-05-04 22:57:34,2024-05-04 22:57:34,13.013725,74.703469,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.,22,5,0.6624548736462094,2.9528482643451315,-1,-0.007133587438032163
7696,100060029202517171,202517171,2025-07-22,29,6,2,2,5,1,2025-07-22 21:35:08,2025-07-22 21:35:08,17.477097,76.906092,Vehicle Theft reported near Kalaburagi PS-6 jurisdiction.,21,1,0.021222410865874362,2.781702736237348,-1,-0.0070570692471984
14603,100100049202615935,202615935,2026-02-04,49,10,2,4,9,1,2026-02-04 01:36:06,2026-02-04 01:36:06,14.40115,75.979039,Online Financial Fraud reported near Davanagere PS-4 jurisdiction.,1,2,0.07017543859649122,3.039708021379458,-1,-0.006997549754548027
13868,100090044202412383,202412383,2024-05-23,44,9,2,4,9,2,2024-05-23 01:17:08,2024-05-23 01:17:08,13.91904,75.450119,Online Financial Fraud reported near Shivamogga PS-4 jurisdiction.,1,3,0.07766990291262135,3.039708021379458,-1,-0.006961358496229919
6122,100030010202612667,202612667,2026-03-02,10,3,2,2,5,2,2026-03-02 16:58:23,2026-03-02 16:58:23,12.9875,74.90707,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.,16,0,0.6624548736462094,1.9259750956984305,-1,-0.006897271320694287
2155,100050020202416827,202416827,2024-02-11,20,5,1,4,9,3,2024-02-11 01:03:56,2024-02-11 01:03:56,15.295231,75.044004,Online Financial Fraud reported near Hubballi-Dharwad PS-2 jurisdiction.,1,6,0.060570071258907364,3.039708021379458,-1,-0.006837175191726996
1502,100080037202410113,202410113,2024-06-05,37,8,2,2,6,2,2024-06-05 04:07:50,2024-06-05 04:07:50,13.211557,76.997254,Chain Snatching reported near Tumakuru PS-3 jurisdiction.,4,2,0.08445532435740515,3.0793614382972967,-1,-0.0068326632130120135
16192,100070032202412565,202412565,2024-08-18,32,7,2,4,9,2,2024-08-18 03:50:56,2024-08-18 03:50:56,14.996199,76.85611,Online Financial Fraud reported near Ballari PS-3 jurisdiction.,3,6,0.028890959925442685,2.5378211493197216,-1,-0.006595164255022268
7438,100020007202617620,202617620,2026-01-22,7,2,1,2,6,2,2026-01-22 01:39:06,2026-01-22 01:39:06,12.347875,76.712863,Chain Snatching reported near Mysuru PS-3 jurisdiction.,1,3,0.024691358024691357,3.701611742360312,-1,-0.006526316403046573
14202,100060026202510487,202510487,2025-02-07,26,6,2,2,5,2,2025-02-07 21:30:22,2025-02-07 21:30:22,17.200423,76.888045,Vehicle Theft reported near Kalaburagi PS-3 jurisdiction.,21,4,0.021222410865874362,2.781702736237348,-1,-0.00638020856419963
2316,100040015202517613,202517613,2025-01-15,15,4,2,4,9,1,2025-01-15 01:51:42,2025-01-15 01:51:42,15.915691,74.508282,Online Financial Fraud reported near Belagavi PS-1 jurisdiction.,1,2,0.0707196029776675,3.039708021379458,-1,-0.006355133553747505
10911,100060024202510796,202510796,2025-12-28,24,6,2,5,11,1,2025-12-28 09:33:47,2025-12-28 09:33:47,17.283794,76.889233,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.,9,6,0.6897283531409168,1.6060261010160464,-1,-0.006078584098351714
8413,100060028202416083,202416083,2024-09-19,28,6,2,4,9,1,2024-09-19 01:59:12,2024-09-19 01:59:12,17.31853,76.77923,Online Financial Fraud reported near Kalaburagi PS-5 jurisdiction.,1,3,0.02461799660441426,3.039708021379458,-1,-0.005983237517655282
9652,100010002202417243,202417243,2024-08-26,2,1,2,6,13,3,2024-08-26 03:03:12,2024-08-26 03:03:12,12.905863,77.668696,Rioting reported near Bengaluru PS-2 jurisdiction.,3,0,0.010687912942090944,2.5032050078493024,-1,-0.005604254514573803
14849,100090043202417592,202417592,2024-07-07,43,9,2,4,9,3,2024-07-07 22:21:18,2024-07-07 22:21:18,13.973096,75.655635,Online Financial Fraud reported near Shivamogga PS-3 jurisdiction.,22,6,0.07766990291262135,2.2301041352477724,-1,-0.005584973508807711
5254,100070033202617195,202617195,2026-02-27,33,7,2,5,11,1,2026-02-27 01:11:44,2026-02-27 01:11:44,15.05048,76.841932,Drug Peddling reported near Ballari PS-4 jurisdiction.,1,4,0.02842497670083877,2.939715951296488,-1,-0.005492996425137231
2081,100010004202412609,202412609,2024-09-09,4,1,2,2,6,1,2024-09-09 10:32:12,2024-09-09 10:32:12,12.842305,77.5581,Chain Snatching reported near Bengaluru PS-4 jurisdiction.,10,0,0.5077730275942479,1.8348608301712652,-1,-0.005434202758500484
7873,100060029202512253,202512253,2025-12-21,29,6,1,5,11,1,2025-12-21 07:30:33,2025-12-21 07:30:33,17.454419,76.901727,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.,7,6,0.6897283531409168,1.939448563586157,-1,-0.0053730289152358335
9377,100080040202517165,202517165,2025-06-17,40,8,1,4,9,2,2025-06-17 00:33:01,2025-06-17 00:33:01,13.350543,77.05897,Online Financial Fraud reported near Tumakuru PS-6 jurisdiction.,0,1,0.07221542227662178,3.290651457409326,-1,-0.005214590630237326
4993,100070032202511829,202511829,2025-07-17,32,7,1,2,5,1,2025-07-17 23:15:14,2025-07-17 23:15:14,14.998055,76.864375,Vehicle Theft reported near Ballari PS-3 jurisdiction.,23,3,0.02749301025163094,3.123993792452915,-1,-0.005184672909737675
7294,100020005202511182,202511182,2025-09-04,5,2,1,2,5,1,2025-09-04 23:49:22,2025-09-04 23:49:22,12.156789,76.560246,Vehicle Theft reported near Mysuru PS-1 jurisdiction.,23,3,0.02849002849002849,3.123993792452915,-1,-0.005184672909737675
2929,100100046202410120,202410120,2024-09-02,46,10,2,2,6,1,2024-09-02 05:24:22,2024-09-02 05:24:22,14.589657,76.037838,Chain Snatching reported near Davanagere PS-1 jurisdiction.,5,0,0.07827260458839407,2.8719446702762914,-1,-0.005113848972250867
2302,100030014202615032,202615032,2026-04-21,14,3,1,5,11,1,2026-04-21 00:24:56,2026-04-21 00:24:56,13.02146,74.882077,Drug Peddling reported near Mangaluru PS-6 jurisdiction.,0,1,0.023014440433212997,3.1064271825815433,-1,-0.005089565635659099
7249,100060026202614073,202614073,2026-03-26,26,6,1,5,11,2,2026-03-26 03:36:13,2026-03-26 03:36:13,17.199038,76.885204,Drug Peddling reported near Kalaburagi PS-3 jurisdiction.,3,3,0.6897283531409168,2.6062934887263776,-1,-0.005053204283427815
